2025-11-06 18:27:14,010 - INFO - ========== NEW DOWNLOAD REQUEST ==========
2025-11-06 18:27:14,011 - INFO - URL: https://www.youtube.com/watch?v=1aA1WGON49E
2025-11-06 18:27:14,011 - INFO - Starting video extraction...
2025-11-06 18:27:47,550 - INFO - Downloading:  31.5% | Speed:  321.82KiB/s | ETA: 01:17:18
2025-11-06 18:27:47,611 - INFO - Downloading:  31.8% | Speed:  344.67KiB/s | ETA: 01:09:37
2025-11-06 18:27:47,717 - INFO - Downloading:  32.4% | Speed:  371.96KiB/s | ETA: 01:02:41
2025-11-06 18:27:47,815 - INFO - Downloading:  33.4% | Speed:  417.93KiB/s | ETA: 56:26
2025-11-06 18:27:47,956 - INFO - Downloading:  35.2% | Speed:  502.19KiB/s | ETA: 50:49
2025-11-06 18:27:48,249 - INFO - Downloading:  34.4% | Speed:  587.23KiB/s | ETA: 45:45
2025-11-06 18:27:48,250 - INFO - Downloading:  24.1% | Speed:  587.23KiB/s | ETA: 45:45
2025-11-06 18:27:49,349 - INFO - Downloading:  37.5% | Speed:  631.40KiB/s | ETA: 41:11
2025-11-06 18:27:49,350 - INFO - Downloading:  37.5% | Speed:  631.40KiB/s | ETA: 41:11
2025-11-06 18:27:49,350 - INFO - Downloading:  37.5% | Speed:  631.40KiB/s | ETA: 41:11
2025-11-06 18:27:49,351 - INFO - Downloading:  37.6% | Speed:  631.40KiB/s | ETA: 41:11
2025-11-06 18:27:49,432 - INFO - Downloading:  37.6% | Speed:  657.89KiB/s | ETA: 37:05
2025-11-06 18:27:49,513 - INFO - Downloading:  37.7% | Speed:  672.82KiB/s | ETA: 33:24
2025-11-06 18:27:49,600 - INFO - Downloading:  38.0% | Speed:  683.56KiB/s | ETA: 30:05
2025-11-06 18:27:49,693 - INFO - Downloading:  38.4% | Speed:  698.99KiB/s | ETA: 27:05
2025-11-06 18:27:49,788 - INFO - Downloading:  39.3% | Speed:  732.71KiB/s | ETA: 24:24
2025-11-06 18:27:49,855 - INFO - Downloading:  39.7% | Speed:  788.51KiB/s | ETA: 21:58
2025-11-06 18:27:49,855 - INFO - Downloading:  32.8% | Speed:  788.51KiB/s | ETA: 21:58
2025-11-06 18:27:51,515 - INFO - Downloading:  43.8% | Speed:  667.59KiB/s | ETA: 19:48
2025-11-06 18:27:51,518 - INFO - Downloading:  43.8% | Speed:  667.59KiB/s | ETA: 19:48
2025-11-06 18:27:51,520 - INFO - Downloading:  43.8% | Speed:  667.59KiB/s | ETA: 19:48
2025-11-06 18:27:51,521 - INFO - Downloading:  43.8% | Speed:  667.59KiB/s | ETA: 19:48
2025-11-06 18:27:51,601 - INFO - Downloading:  43.9% | Speed:  582.50KiB/s | ETA: 17:51
2025-11-06 18:27:51,681 - INFO - Downloading:  44.0% | Speed:  523.10KiB/s | ETA: 16:06
2025-11-06 18:27:51,770 - INFO - Downloading:  44.2% | Speed:  485.23KiB/s | ETA: 14:31
2025-11-06 18:27:51,865 - INFO - Downloading:  44.7% | Speed:  469.48KiB/s | ETA: 13:06
2025-11-06 18:27:51,961 - INFO - Downloading:  45.6% | Speed:  483.10KiB/s | ETA: 11:49
2025-11-06 18:27:52,063 - INFO - Downloading:  47.3% | Speed:  543.49KiB/s | ETA: 10:39
2025-11-06 18:27:52,064 - INFO - Downloading:  43.9% | Speed:  543.49KiB/s | ETA: 10:39
2025-11-06 18:27:52,067 - INFO - Downloading:  37.9% | Speed:  543.49KiB/s | ETA: 10:39
2025-11-06 18:27:53,454 - INFO - Downloading:  50.0% | Speed:  543.28KiB/s | ETA: 09:36
2025-11-06 18:27:53,456 - INFO - Downloading:  50.0% | Speed:  543.28KiB/s | ETA: 09:36
2025-11-06 18:27:53,456 - INFO - Downloading:  50.0% | Speed:  543.28KiB/s | ETA: 09:36
2025-11-06 18:27:53,458 - INFO - Downloading:  50.1% | Speed:  543.28KiB/s | ETA: 09:36
2025-11-06 18:27:53,543 - INFO - Downloading:  50.1% | Speed:  540.39KiB/s | ETA: 08:40
2025-11-06 18:27:53,623 - INFO - Downloading:  50.2% | Speed:  536.80KiB/s | ETA: 07:49
2025-11-06 18:27:53,717 - INFO - Downloading:  50.5% | Speed:  536.25KiB/s | ETA: 07:03
2025-11-06 18:27:53,814 - INFO - Downloading:  50.9% | Speed:  545.83KiB/s | ETA: 06:22
2025-11-06 18:27:53,913 - INFO - Downloading:  51.8% | Speed:  577.52KiB/s | ETA: 05:45
2025-11-06 18:27:53,915 - INFO - Downloading:  50.1% | Speed:  577.52KiB/s | ETA: 05:45
2025-11-06 18:27:53,917 - INFO - Downloading:  46.7% | Speed:  577.52KiB/s | ETA: 05:45
2025-11-06 18:27:55,776 - INFO - Downloading:  56.3% | Speed:  472.23KiB/s | ETA: 05:13
2025-11-06 18:27:55,776 - INFO - Downloading:  56.3% | Speed:  472.23KiB/s | ETA: 05:13
2025-11-06 18:27:55,776 - INFO - Downloading:  56.3% | Speed:  472.23KiB/s | ETA: 05:13
2025-11-06 18:27:55,777 - INFO - Downloading:  56.3% | Speed:  472.23KiB/s | ETA: 05:13
2025-11-06 18:27:55,867 - INFO - Downloading:  56.4% | Speed:  399.69KiB/s | ETA: 04:44
2025-11-06 18:27:55,959 - INFO - Downloading:  56.5% | Speed:  350.23KiB/s | ETA: 04:18
2025-11-06 18:27:56,043 - INFO - Downloading:  56.7% | Speed:  320.70KiB/s | ETA: 03:55
2025-11-06 18:27:56,135 - INFO - Downloading:  57.2% | Speed:  311.76KiB/s | ETA: 03:33
2025-11-06 18:27:56,267 - INFO - Downloading:  58.1% | Speed:  328.69KiB/s | ETA: 03:13
2025-11-06 18:27:56,410 - INFO - Downloading:  59.9% | Speed:  387.19KiB/s | ETA: 02:55
2025-11-06 18:27:56,449 - INFO - Downloading:  57.6% | Speed:  387.19KiB/s | ETA: 02:55
2025-11-06 18:27:56,450 - INFO - Downloading:  49.2% | Speed:  387.19KiB/s | ETA: 02:55
2025-11-06 18:27:58,159 - INFO - Downloading:  62.5% | Speed:  425.26KiB/s | ETA: 02:38
2025-11-06 18:27:58,159 - INFO - Downloading:  62.5% | Speed:  425.26KiB/s | ETA: 02:38
2025-11-06 18:27:58,160 - INFO - Downloading:  62.5% | Speed:  425.26KiB/s | ETA: 02:38
2025-11-06 18:27:58,161 - INFO - Downloading:  62.6% | Speed:  425.26KiB/s | ETA: 02:38
